Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
2015-16,Regular,5,4/11/15,30,30.85,CLE,Home,NYK,Win,10,35.1,9,23,0.391,1,5,0.2,4,7,0.571,2,3,5,3,4,1,3,1,23,15,14
2015-16,Regular,6,6/11/15,30,30.85,CLE,Home,PHI,Win,6,36.3,12,22,0.545,3,5,0.6,4,6,0.667,0,4,4,13,2,0,2,1,31,29.5,24
2015-16,Regular,7,8/11/15,30,30.86,CLE,Home,IND,Win,4,35,10,23,0.435,0,3,0,9,14,0.643,0,6,6,4,0,0,2,0,29,17.5,1
2015-16,Regular,8,10/11/15,30,30.86,CLE,Home,UTA,Win,4,37.9,11,19,0.579,1,3,0.333,8,12,0.667,3,4,7,8,2,0,5,2,31,25.6,4
2015-16,Regular,9,13/11/15,30,30.87,CLE,Away,NYK,Win,6,39.4,12,21,0.571,0,2,0,7,10,0.7,0,3,3,6,2,1,3,4,31,23.1,17
2015-16,Regular,10,14/11/15,30,30.87,CLE,Away,MIL,Lose,-3,45.1,13,27,0.481,5,11,0.455,6,12,0.5,4,8,12,5,1,3,7,3,37,24.5,-2
2015-16,Regular,11,17/11/15,30,30.88,CLE,Away,DET,Lose,-5,39.8,11,21,0.524,4,7,0.571,4,5,0.8,0,6,6,3,0,0,4,3,30,18,-6
2015-16,Regular,12,19/11/15,30,30.89,CLE,Home,MIL,Win,15,35,9,13,0.692,1,1,1,8,9,0.889,3,6,9,6,0,0,4,3,27,24,13
2015-16,Regular,13,21/11/15,30,30.89,CLE,Home,ATL,Win,12,33.3,8,15,0.533,1,2,0.5,2,2,1,2,9,11,8,0,2,3,1,19,19.4,17
2015-16,Regular,14,23/11/15,30,30.9,CLE,Home,ORL,Win,14,35,7,14,0.5,0,2,0,1,5,0.2,0,6,6,13,1,0,2,0,15,16.3,29
2015-16,Regular,15,25/11/15,30,30.9,CLE,Away,TOR,Lose,-4,39.8,6,16,0.375,1,5,0.2,11,12,0.917,2,4,6,8,0,0,2,1,24,20.6,13
2015-16,Regular,16,27/11/15,30,30.91,CLE,Away,CHO,Win,5,38.2,8,20,0.4,2,5,0.4,7,9,0.778,2,11,13,5,0,0,3,2,25,17.8,1
2015-16,Regular,17,28/11/15,30,30.91,CLE,Home,BRK,Win,2,35.7,10,22,0.455,1,6,0.167,5,6,0.833,2,7,9,5,1,0,2,0,26,20.2,-1
2015-16,Regular,18,1/12/15,30,30.92,CLE,Home,WAS,Lose,-12,37.4,8,20,0.4,0,3,0,8,8,1,4,9,13,4,1,1,9,3,24,13,-12
2015-16,Regular,19,4/12/15,30,30.93,CLE,Away,NOP,Lose,-6,44.8,13,29,0.448,1,5,0.2,10,11,0.909,2,5,7,8,1,1,5,4,37,25.1,-4
2015-16,Regular,Did Not Dress,5/12/15,30,30.93,CLE,Away,MIA,Lose,-15,,,,,,,,,,,,,,,,,,,,,
2015-16,Regular,20,8/12/15,30,30.94,CLE,Home,POR,Win,5,40.3,14,24,0.583,1,3,0.333,4,4,1,1,9,10,3,2,3,2,3,33,28.2,7
2015-16,Regular,21,11/12/15,30,30.95,CLE,Away,ORL,Win,35,29.4,10,15,0.667,0,1,0,5,8,0.625,0,3,3,8,4,0,4,0,25,23.8,36
2015-16,Regular,22,15/12/15,30,30.96,CLE,Away,BOS,Win,12,35.7,10,20,0.5,0,3,0,4,4,1,1,6,7,3,2,1,6,3,24,14.1,17
2015-16,Regular,23,17/12/15,30,30.96,CLE,Home,OKC,Win,4,39.6,12,27,0.444,2,5,0.4,7,8,0.875,2,7,9,11,2,0,7,2,33,23.9,5
2015-16,Regular,24,20/12/15,30,30.97,CLE,Home,PHI,Win,22,25.3,10,17,0.588,0,3,0,3,4,0.75,0,5,5,4,3,1,2,0,23,20.7,33
2015-16,Regular,25,23/12/15,30,30.98,CLE,Home,NYK,Win,7,37.7,9,22,0.409,0,3,0,6,7,0.857,1,8,9,5,0,0,1,2,24,16.6,7
2015-16,Regular,26,25/12/15,30,30.99,CLE,Away,GSW,Lose,-6,38.6,10,26,0.385,1,5,0.2,4,9,0.444,2,7,9,2,1,2,4,0,25,12.1,-9
2015-16,Regular,27,26/12/15,30,30.99,CLE,Away,POR,Lose,-29,26.5,4,13,0.308,0,3,0,4,5,0.8,0,4,4,5,0,0,3,2,12,5,-29
2015-16,Regular,28,28/12/15,30,30.99,CLE,Away,PHO,Win,4,35.4,4,10,0.4,1,5,0.2,5,9,0.556,0,4,4,7,2,1,2,3,14,12.6,3
2015-16,Regular,29,29/12/15,30,31,CLE,Away,DEN,Win,6,34.4,13,24,0.542,1,3,0.333,7,8,0.875,3,3,6,2,2,1,5,2,34,23.3,3
2015-16,Regular,30,2/1/16,31,31.01,CLE,Home,ORL,Win,25,29.2,11,18,0.611,4,7,0.571,3,4,0.75,0,5,5,3,2,0,0,2,29,25.2,28
2015-16,Regular,31,4/1/16,31,31.01,CLE,Home,TOR,Win,22,30.7,7,11,0.636,1,2,0.5,5,8,0.625,0,2,2,7,3,0,2,1,20,20,11
2015-16,Regular,32,6/1/16,31,31.02,CLE,Away,WAS,Win,6,39.7,12,22,0.545,4,9,0.444,6,8,0.75,0,10,10,4,1,1,2,3,34,26.9,2
2015-16,Regular,33,8/1/16,31,31.02,CLE,Away,MIN,Win,26,32.2,5,12,0.417,0,4,0,3,4,0.75,0,12,12,8,1,2,3,1,13,14.4,21
2015-16,Regular,34,10/1/16,31,31.03,CLE,Away,PHI,Win,10,37,15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,34.8,11
2015-16,Regular,35,12/1/16,31,31.04,CLE,Away,DAL,Win,3,41.7,9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,24.2,2
2015-16,Regular,36,14/1/16,31,31.04,CLE,Away,SAS,Lose,-4,37.3,9,17,0.529,1,3,0.333,3,4,0.75,2,5,7,5,0,0,4,4,22,14.1,9
2015-16,Regular,37,15/1/16,31,31.04,CLE,Away,HOU,Win,14,36.4,7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,16,10
2015-16,Regular,38,18/1/16,31,31.05,CLE,Home,GSW,Lose,-34,32.9,7,16,0.438,0,3,0,2,2,1,1,4,5,5,1,1,3,1,16,11.3,-34
2015-16,Regular,39,20/1/16,31,31.06,CLE,Away,BRK,Win,13,29.1,7,12,0.583,1,1,1,2,4,0.5,0,1,1,5,1,1,4,1,17,11.7,15
2015-16,Regular,40,21/1/16,31,31.06,CLE,Home,LAC,Win,13,35.2,9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21.6,21
2015-16,Regular,41,23/1/16,31,31.07,CLE,Home,CHI,Lose,-13,39.7,11,27,0.407,0,5,0,4,7,0.571,3,10,13,9,2,1,1,3,26,22.2,-2
2015-16,Regular,42,25/1/16,31,31.07,CLE,Home,MIN,Win,7,38,11,15,0.733,1,1,1,2,3,0.667,0,4,4,9,1,1,5,2,25,21.9,1
2015-16,Regular,43,27/1/16,31,31.08,CLE,Home,PHO,Win,22,31,7,8,0.875,0,1,0,7,7,1,0,3,3,9,0,0,2,2,21,22.6,16
2015-16,Regular,44,29/1/16,31,31.08,CLE,Away,DET,Win,8,35.8,7,16,0.438,0,2,0,6,7,0.857,1,8,9,8,1,0,1,3,20,18.7,19
2015-16,Regular,45,30/1/16,31,31.08,CLE,Home,SAS,Win,14,34.2,10,17,0.588,0,2,0,9,11,0.818,1,4,5,7,2,2,2,2,29,27.7,14
2015-16,Regular,46,1/2/16,31,31.09,CLE,Away,IND,Win,5,43.6,9,22,0.409,0,5,0,6,10,0.6,2,10,12,6,2,1,1,2,24,20.1,-1
2015-16,Regular,47,3/2/16,31,31.1,CLE,Away,CHO,Lose,-9,39.1,10,21,0.476,0,3,0,3,5,0.6,0,6,6,6,1,2,1,1,23,18.5,-9
2015-16,Regular,48,5/2/16,31,31.1,CLE,Home,BOS,Lose,-1,38.1,9,23,0.391,0,5,0,12,17,0.706,3,4,7,4,2,1,6,2,30,17.5,-7
2015-16,Regular,49,6/2/16,31,31.1,CLE,Home,NOP,Win,15,36.7,11,20,0.55,2,5,0.4,3,3,1,0,3,3,8,1,0,2,2,27,22.1,8
2015-16,Regular,50,8/2/16,31,31.11,CLE,Home,SAC,Win,20,30.9,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,21.3,16
2015-16,Regular,51,10/2/16,31,31.12,CLE,Home,LAL,Win,9,36.7,12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,27,16
2015-16,Regular,52,18/2/16,31,31.14,CLE,Home,CHI,Win,11,34.6,11,19,0.579,0,2,0,3,3,1,2,7,9,9,0,1,2,3,25,23.4,13
2015-16,Regular,53,21/2/16,31,31.15,CLE,Away,OKC,Win,23,37.5,11,22,0.5,2,5,0.4,1,1,1,3,4,7,11,3,0,5,3,25,21.8,22
2015-16,Regular,54,22/2/16,31,31.15,CLE,Home,DET,Lose,-8,37.5,5,18,0.278,0,4,0,2,2,1,1,7,8,5,3,0,6,2,12,3.9,-4
2015-16,Regular,55,24/2/16,31,31.15,CLE,Home,CHO,Win,11,30.3,8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,22.9,4
2015-16,Regular,56,26/2/16,31,31.16,CLE,Away,TOR,Lose,-2,40.5,9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,16.3,10
2015-16,Regular,Did Not Play,28/2/16,31,31.16,CLE,Away,WAS,Lose,-14,,,,,,,,,,,,,,,,,,,,,
2015-16,Regular,57,29/2/16,31,31.17,CLE,Home,IND,Win,4,36.8,14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,22.9,12
2015-16,Regular,58,4/3/16,31,31.18,CLE,Home,WAS,Win,25,30.4,7,18,0.389,1,4,0.25,4,4,1,1,12,13,8,3,0,1,1,19,20.7,15
2015-16,Regular,59,5/3/16,31,31.18,CLE,Home,BOS,Win,17,36,11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,25.2,4
2015-16,Regular,60,7/3/16,31,31.19,CLE,Home,MEM,Lose,-3,37.6,11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,21.9,-9
2015-16,Regular,61,9/3/16,31,31.19,CLE,Away,SAC,Win,9,36.6,8,19,0.421,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,18.2,16
2015-16,Regular,62,10/3/16,31,31.19,CLE,Away,LAL,Win,12,34.8,9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,18.6,6
2015-16,Regular,63,13/3/16,31,31.2,CLE,Away,LAC,Win,24,30.7,9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,23.6,16
2015-16,Regular,64,14/3/16,31,31.21,CLE,Away,UTA,Lose,-9,36.9,10,20,0.5,2,6,0.333,1,2,0.5,6,6,12,3,1,0,3,0,23,18.7,6
2015-16,Regular,Did Not Play,16/3/16,31,31.21,CLE,Home,DAL,Win,1,,,,,,,,,,,,,,,,,,,,,
2015-16,Regular,65,18/3/16,31,31.22,CLE,Away,ORL,Win,6,35.7,6,15,0.4,0,3,0,6,6,1,1,6,7,8,1,1,4,3,18,14.5,-5
2015-16,Regular,66,19/3/16,31,31.22,CLE,Away,MIA,Lose,-21,26.6,13,20,0.65,0,3,0,0,0,,0,3,3,3,1,0,3,1,26,17.8,-23
2015-16,Regular,67,21/3/16,31,31.22,CLE,Home,DEN,Win,33,33.4,12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,31.7,38
2015-16,Regular,68,23/3/16,31,31.23,CLE,Home,MIL,Win,9,36.9,9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,23.1,12
2015-16,Regular,69,24/3/16,31,31.23,CLE,Away,BRK,Lose,-9,35.1,13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,25.5,-8
